,beach_address,beach_name,country_state,country,latitude,longitude,postal_code,formatted_address,location_type,Img url
936,Currumbin Queensland AUSTRALIA,Currumbin,Queensland,AUSTRALIA,-28.136,153.483,4223,"Currumbin QLD 4223, Australia",APPROXIMATE,
939,Port River Adelaide South Australia AUSTRALIA,Port River,South Australia,AUSTRALIA,-34.7617799,138.51011,,,APPROXIMATE,
940,Strand Beach Kissing Point Townsville Queensland AUSTRALIA,Strand Beach,Queensland,AUSTRALIA,-19.2392909,146.8054389,Queensland,"41 Howitt St, North Ward QLD 4810, Australia",ROOFTOP,
944,Calliope River Queensland AUSTRALIA,Calliope River,Queensland,AUSTRALIA,-23.9815319,151.0075239,,,APPROXIMATE,
945,Ipswich Queensland AUSTRALIA,Ipswich,Queensland,AUSTRALIA,-27.623,152.76,4305,"Ipswich QLD 4305, Australia",APPROXIMATE,
946,Frankston Victoria AUSTRALIA,Frankston,Victoria,AUSTRALIA,-38.1466246,145.135722,3199,"Frankston VIC 3199, Australia",APPROXIMATE,Frankston
947,Port Douglas Queensland AUSTRALIA,Port Douglas,Queensland,AUSTRALIA,-16.483611,145.465278,4877,"Port Douglas QLD 4877, Australia",APPROXIMATE,
950,Encounter Bay South Australia AUSTRALIA,Encounter Bay,South Australia,AUSTRALIA,-35.5753024,138.5962997,5211,"Encounter Bay SA 5211, Australia",APPROXIMATE,
952,Yeppoon near Ross Creek Queensland AUSTRALIA,Yeppoon,Queensland,AUSTRALIA,-23.153186,150.7477128,4703,"Ross Creek, Queensland 4703, Australia",APPROXIMATE,
953,Homebush Bay Parramatta River Sydney New South Wales AUSTRALIA,Homebush Bay,New South Wales,AUSTRALIA,-33.8321521,151.0806171,,,APPROXIMATE,
954,Sailor Bay Middle Harbour Sydney New South Wales AUSTRALIA,Sailor Bay,New South Wales,AUSTRALIA,-33.8035561,151.2270015,,,APPROXIMATE,
955,Rosebud Victoria AUSTRALIA,Rosebud,Victoria,AUSTRALIA,-38.356,144.918,3939,"Rosebud VIC 3939, Australia",APPROXIMATE,Rosebud
957,St Helena Island Moreton Bay Queensland AUSTRALIA,St. Helena Island,Queensland,AUSTRALIA,-27.3877599,153.2340212,4025,"St Helena Island QLD 4025, Australia",APPROXIMATE,
959,Middle Brighton Port Phillip Victoria AUSTRALIA,Middle Brighton,Victoria,AUSTRALIA,-37.9150538,144.9962287,Australia,"Middle Brighton Station, Brighton VIC 3186, Australia",GEOMETRIC_CENTER,Middle Brighton
960,Onslow Western Australia AUSTRALIA,Onslow,Western Australia,AUSTRALIA,-21.662723,115.1069826,6710,"Onslow WA 6710, Australia",APPROXIMATE,
961,White Bay near Bald Rock Jetty Sydney Harbor New South Wales AUSTRALIA,White Bay,New South Wales,AUSTRALIA,-33.8635949,151.1851115,,,APPROXIMATE,
962,Collaroy New South Wales AUSTRALIA,Collaroy,New South Wales,AUSTRALIA,-33.73,151.3,2097,"Collaroy NSW 2097, Australia",APPROXIMATE,
967,Bribie Passage Caloundra Queensland AUSTRALIA,Bribie Passage,Queensland,AUSTRALIA,-26.80431,153.128613,Queensland,"105-111 Bulcock St, Caloundra QLD 4551, Australia",ROOFTOP,
968,Ardrossan South Australia AUSTRALIA,Ardrossan,South Australia,AUSTRALIA,-34.4191074,137.9178012,5571,"Ardrossan SA 5571, Australia",APPROXIMATE,
971,Glenelg Western Australia AUSTRALIA,Glenelg,Western Australia,AUSTRALIA,-34.982,138.516,5045,"Glenelg SA 5045, Australia",APPROXIMATE,
973,Alma Bay Magnetic Island Townsville Queensland AUSTRALIA,Alma Bay,Queensland,AUSTRALIA,-19.148322,146.868517,Townsville City,"Magnetic Island, LOT 156 Armand Way, Magnetic Island QLD 4819, Australia",ROOFTOP,
975,Sydney Harbor New South Wales AUSTRALIA,Sydney Harbor,New South Wales,AUSTRALIA,-33.8436313,151.23731,,,APPROXIMATE,
977,Garden Island Sydney New South Wales AUSTRALIA,Garden Island,New South Wales,AUSTRALIA,-33.8588921,151.2294331,Australia,"Garden Island, Potts Point NSW 2011, Australia",APPROXIMATE,
978,Barrow Point 100 miles north of Cooktown Queensland Queensland AUSTRALIA,Barrow Point,Queensland,AUSTRALIA,-15.4758164,145.2470981,4895,"Cooktown QLD 4895, Australia",APPROXIMATE,
980,Graceville Queensland AUSTRALIA,Graceville,Queensland,AUSTRALIA,-27.520922,152.980912,4075,"Graceville QLD 4075, Australia",APPROXIMATE,
981,Cooks Hill Newcastle New South Wales AUSTRALIA,Cooks Hill,New South Wales,AUSTRALIA,-32.9338,151.7696,2300,"Cooks Hill NSW 2300, Australia",APPROXIMATE,
982,Bradleys Head Sydney New South Wales AUSTRALIA,Bradleys Head,New South Wales,AUSTRALIA,-33.843012,151.2441915,Australia,"Bradleys Head Rd, Mosman NSW 2088, Australia",GEOMETRIC_CENTER,
983,Kiah Creek Eden New South Wales AUSTRALIA,Kiah Creek,New South Wales,AUSTRALIA,-37.137766,149.871076,New South Wales,"1167 Princes Hwy, Kiah NSW 2551, Australia",ROOFTOP,
984,Bellambi Reef New South Wales AUSTRALIA,Bellambi Reef,New South Wales,AUSTRALIA,-34.3736111,150.9347222,,,APPROXIMATE,
985,Off Cairns Queensland AUSTRALIA,Off Cairns,Queensland,AUSTRALIA,-16.9185514,145.7780548,,,APPROXIMATE,
986,Near Thursday Island Queensland AUSTRALIA,Near Thursday Island,Queensland,AUSTRALIA,-10.5799169,142.2193906,4875,"Thursday Island QLD 4875, Australia",APPROXIMATE,
989,Grey’s Point Port Hacking New South Wales AUSTRALIA,Grey’s Point,New South Wales,AUSTRALIA,-34.05508,151.07492,2232,"Grays Point NSW 2232, Australia",APPROXIMATE,
990,15 miles up the Cataract River New South Wales AUSTRALIA,15 miles up the Cataract River,New South Wales,AUSTRALIA,-34.2297664,150.7616844,,,APPROXIMATE,
992,West Beach Brighton South Australia AUSTRALIA,West Beach,South Australia,AUSTRALIA,-35.019,138.52,5048,"Brighton SA 5048, Australia",APPROXIMATE,
994,Princess Royal Harbor near King George’s Sound Western Australia AUSTRALIA,Princess Royal Harbor,Western Australia,AUSTRALIA,-35.0458333,117.9733333,,,APPROXIMATE,
998,Kiama New South Wales AUSTRALIA,Kiama,New South Wales,AUSTRALIA,-34.6738221,150.8443706,2533,"Kiama NSW 2533, Australia",APPROXIMATE,
1000,Bronte New South Wales AUSTRALIA,Bronte,New South Wales,AUSTRALIA,-33.90532,151.26069,2024,"Bronte NSW 2024, Australia",APPROXIMATE,
1002,Near Asbestos Works Camellia Parramatta River New South Wales AUSTRALIA,Near Asbestos Works,New South Wales,AUSTRALIA,-33.8587722,151.1770866,New South Wales,"93 Beattie St, Balmain NSW 2041, Australia",ROOFTOP,
1003,Murwillumbah Tweed River New South Wales AUSTRALIA,Murwillumbah,New South Wales,AUSTRALIA,-28.3322568,153.3827556,2484,"Murwillumbah NSW 2484, Australia",APPROXIMATE,
1004,Urunga Belliger Heads New South Wales AUSTRALIA,Urunga,New South Wales,AUSTRALIA,-30.5020257,153.0250598,,,GEOMETRIC_CENTER,
1005,Condon 88 km NE of Port Hedland Western Australia AUSTRALIA,Condon,Western Australia,AUSTRALIA,-20.3068645,118.6176709,Western Australia,"88 Condon St, Port Hedland WA 6721, Australia",RANGE_INTERPOLATED,
1006,Bellinger Head New South Wales AUSTRALIA,Bellinger Head,New South Wales,AUSTRALIA,-30.5020257,153.0250598,,,GEOMETRIC_CENTER,
1008,Black Head south of Taree New South Wales AUSTRALIA,Black Head,New South Wales,AUSTRALIA,-31.8894897,152.4444453,2430,"Taree NSW 2430, Australia",APPROXIMATE,
1011,Southgates near Geraldton Western Australia AUSTRALIA,Southgates,Western Australia,AUSTRALIA,-28.85,114.6338889,Australia,"Southgate Dunes, Cape Burney WA 6532, Australia",APPROXIMATE,
1015,In Swan River at Freshwater Bay Claremont 5 miles from river mouth Western Australia AUSTRALIA,In Swan River at Freshwater Bay,Western Australia,AUSTRALIA,-31.9842456,115.7780005,,,APPROXIMATE,
1016,Pialba Beach near Maryborough Queensland AUSTRALIA,Pialba Beach near Maryborough,Queensland,AUSTRALIA,-25.2782552,152.8379759,Queensland,"Fraser Coast Beachfront Tourist Parks | Pialba, Esplanade, Pialba QLD 4655, Australia",GEOMETRIC_CENTER,
1020,Bilgola Beach Sydney New South Wales AUSTRALIA,Bilgola Beach,New South Wales,AUSTRALIA,-33.6444858,151.3275826,2107,"Bilgola Beach NSW 2107, Australia",APPROXIMATE,
1025,Fitzroy River at Rockhampton Queensland AUSTRALIA,Fitzroy River at Rockhampton,Queensland,AUSTRALIA,-23.2658257,150.3592363,,,APPROXIMATE,
1026,Gay’s Corner Bulimba Reach of Brisbane River Queensland AUSTRALIA,Gay’s Corner,Queensland,AUSTRALIA,-27.45,153.058,4171,"Bulimba QLD 4171, Australia",APPROXIMATE,
1028,Off Hinchinbrook Island Queensland AUSTRALIA,Off Hinchinbrook Island,Queensland,AUSTRALIA,-18.3362903,146.2258805,Australia,"Hinchinbrook Island, Hinchinbrook QLD 4849, Australia",APPROXIMATE,
1029,Barrier Reef Queensland AUSTRALIA,Barrier Reef,Queensland,AUSTRALIA,-18.2870668,147.6991918,,,APPROXIMATE,
1032,Between Bay Rock & Magnetic Island Cleveland Bay Queensland AUSTRALIA,Between Bay Rock & Magnetic Island,Queensland,AUSTRALIA,-19.2180556,146.9222222,4805,"Cleveland Bay, Queensland 4805, Australia",APPROXIMATE,
1034,Brible Island Queensland AUSTRALIA,Brible Island,Queensland,AUSTRALIA,-26.9861003,153.1325243,,,APPROXIMATE,
1035,Pelican Island Macleay River New South Wales AUSTRALIA,Pelican Island,New South Wales,AUSTRALIA,-30.9314059,153.0331545,Australia,"Pelican Island, Jerseyville NSW 2431, Australia",APPROXIMATE,
1038,Sirius Cove Sydney Harbor New South Wales AUSTRALIA,Sirius Cove,New South Wales,AUSTRALIA,-33.8375951,151.2402351,,,GEOMETRIC_CENTER,
1042,Near Cairns Queensland AUSTRALIA,Near Cairns,Queensland,AUSTRALIA,-16.9185514,145.7780548,,,APPROXIMATE,
1043,Port Hedland Western Australia AUSTRALIA,Port Hedland,Western Australia,AUSTRALIA,-20.3839142,118.6483796,6721,"Port Hedland WA 6721, Australia",APPROXIMATE,
1045,Seven Shillings Beach Middle Harbor Sydney Estuary New South Wales AUSTRALIA,Seven Shillings Beach,New South Wales,AUSTRALIA,-33.8718203,151.247814,,,APPROXIMATE,
1048,Kissing Point Camp Townsville Queensland AUSTRALIA,Kissing Point Camp,Queensland,AUSTRALIA,-19.2392909,146.8054389,Queensland,"41 Howitt St, North Ward QLD 4810, Australia",ROOFTOP,
1049,Manley Beach New South Wales AUSTRALIA,Manley Beach,New South Wales,AUSTRALIA,-33.7931501,151.2876488,,,APPROXIMATE,
1050,Carrum Victoria AUSTRALIA,Carrum,Victoria,AUSTRALIA,-38.076,145.122,3197,"Carrum VIC 3197, Australia",APPROXIMATE,Carrum
1051,Curl Curl New South Wales AUSTRALIA,Curl Curl,New South Wales,AUSTRALIA,-33.77213,151.28992,2096,"Curl Curl NSW 2096, Australia",APPROXIMATE,
1052,Cabbage Tree Creek Sandgate Queensland AUSTRALIA,Cabbage Tree Creek,Queensland,AUSTRALIA,-27.3571382,153.0063847,,,APPROXIMATE,
1054,Wynnum-Manley Queensland AUSTRALIA,Wynnum-Manley,Queensland,AUSTRALIA,-27.45,153.183333,4179,"Manly QLD 4179, Australia",APPROXIMATE,
1057,Sandringham Victoria AUSTRALIA,Sandringham,Victoria,AUSTRALIA,-37.9525,145.012311,3191,"Sandringham VIC 3191, Australia",APPROXIMATE,Sandringham
1058,Marion Bay South Australia AUSTRALIA,Marion Bay,South Australia,AUSTRALIA,-35.2398829,136.9795994,5575,"Marion Bay SA 5575, Australia",APPROXIMATE,
1059,Paramatta River New South Wales AUSTRALIA,Paramatta River,New South Wales,AUSTRALIA,-33.8344427,151.0923358,,,APPROXIMATE,
1061,Sandgate Jetty Brisbane Queensland AUSTRALIA,Sandgate Jetty,Queensland,AUSTRALIA,-27.322671,153.0844173,Australia,"Park Parade, Shorncliffe QLD 4017, Australia",GEOMETRIC_CENTER,
1062,Brighton Victoria AUSTRALIA,Brighton,Victoria,AUSTRALIA,-37.9043383,144.9931825,3186,"Brighton VIC 3186, Australia",APPROXIMATE,Brighton
1065,Fig Tree Bridge Lane Cove River near Sydney New South Wales AUSTRALIA,Fig Tree Bridge,New South Wales,AUSTRALIA,-33.8298,151.1461246,Australia,"Fig Tree Bridge, Burns Bay Rd, Linley Point NSW 2066, Australia",GEOMETRIC_CENTER,
1067,Ross Creek Queensland AUSTRALIA,Ross Creek,Queensland,AUSTRALIA,-26.0970062,152.7500251,4570,"Ross Creek QLD 4570, Australia",APPROXIMATE,
1069,Off Legendre Island Western Australia AUSTRALIA,Off Legendre Island,Western Australia,AUSTRALIA,-20.3853568,116.8763104,Australia,"Legendre Island, Dampier Archipelago WA 6713, Australia",APPROXIMATE,
1071,Mackay Queensland AUSTRALIA,Mackay,Queensland,AUSTRALIA,-21.1424956,149.1821469,4740,"Mackay QLD 4740, Australia",APPROXIMATE,
1074,20 miles off Sydney New South Wales AUSTRALIA,20 miles off Sydney,New South Wales,AUSTRALIA,-33.8688197,151.2092955,,,APPROXIMATE,
1076,Middleton Reef Queensland AUSTRALIA,Middleton Reef,Queensland,AUSTRALIA,-22.3581165,141.5492114,4735,"Middleton QLD 4735, Australia",APPROXIMATE,
1077,Woy Woy New South Wales AUSTRALIA,Woy Woy,New South Wales,AUSTRALIA,-33.49,151.32,2256,"Woy Woy NSW 2256, Australia",APPROXIMATE,
1078,Middle Harbour Sugarloaf Bay Sydney Estuary New South Wales AUSTRALIA,Middle Harbour,New South Wales,AUSTRALIA,-33.7831723,151.2231308,2087,"Sugarloaf Bay, New South Wales 2087, Australia",APPROXIMATE,
1079,Merewether Beach near Newcastle New South Wales AUSTRALIA,Merewether Beach,New South Wales,AUSTRALIA,-32.9465493,151.7599466,,,APPROXIMATE,
1080,Karra Garra Queensland AUSTRALIA,Karra Garra,Queensland,AUSTRALIA,-27.637184,153.3718169,4184,"Karragarra Island QLD 4184, Australia",APPROXIMATE,
1082,Western Port Bay Victoria AUSTRALIA,Western Port Bay,Victoria,AUSTRALIA,-38.3563059,145.2480193,,,APPROXIMATE,Western Port Bay
1084,Moodie Beach New South Wales AUSTRALIA,Moodie Beach,New South Wales,AUSTRALIA,-30.210286,153.15729,Coffs Harbour City Council,"Reflections Holiday Parks Moonee Beach, 50 Moonee Beach Rd, Moonee Beach NSW 2450, Australia",ROOFTOP,
1085,Georges River New South Wales AUSTRALIA,Georges River,New South Wales,AUSTRALIA,-34.0494645,150.8953368,,,APPROXIMATE,
1087,Waverly Sydney New South Wales AUSTRALIA,Waverly,New South Wales,AUSTRALIA,-33.899693,151.2554202,2024,"Waverley NSW 2024, Australia",APPROXIMATE,
1088,Lismore New South Wales AUSTRALIA,Lismore,New South Wales,AUSTRALIA,-28.8093154,153.2882876,2480,"Lismore NSW 2480, Australia",APPROXIMATE,
1089,Bridport Tasmania AUSTRALIA,Bridport,Tasmania,AUSTRALIA,-41.0145207,147.4070438,7262,"Bridport TAS 7262, Australia",APPROXIMATE,
1090,Elwood Victoria AUSTRALIA,Elwood,Victoria,AUSTRALIA,-37.8822486,144.9825759,3184,"Elwood VIC 3184, Australia",APPROXIMATE,Elwood
1095,Logan River Queensland AUSTRALIA,Logan River,Queensland,AUSTRALIA,-28.0735378,152.924704,,,APPROXIMATE,
1096,Lane Cove River Sydney Harbor Estuary New South Wales AUSTRALIA,Lane Cove River,New South Wales,AUSTRALIA,-33.7827054,151.1400347,,,APPROXIMATE,
1097,Middle Harbour Sydney New South Wales AUSTRALIA,Middle Harbour,New South Wales,AUSTRALIA,-33.7859956,151.2260866,,,APPROXIMATE,
1098,Kerosene Bay New South Wales AUSTRALIA,Kerosene Bay,New South Wales,AUSTRALIA,-31.2532183,146.921099,,,APPROXIMATE,
1105,Tingalpa Creek Queensland AUSTRALIA,Tingalpa Creek,Queensland,AUSTRALIA,-27.502493,153.188227,,,APPROXIMATE,
1106,Governors Reef Port Phillip Bay Victoria AUSTRALIA,Governor's Reef,Victoria,AUSTRALIA,-38.1552778,144.7263889,,,APPROXIMATE,Governor's Reef
1108,The Narrows Queensland AUSTRALIA,The Narrows,Queensland,AUSTRALIA,-23.6139232,150.9541241,4695,"The Narrows QLD 4695, Australia",APPROXIMATE,
1110,Hobsons Bay Victoria AUSTRALIA,Hobson's Bay,Victoria,AUSTRALIA,-37.8360799,144.8401227,,,APPROXIMATE,Hobson's Bay
1113,Johnstones Bay Sydney New South Wales AUSTRALIA,Johnstone's Bay,New South Wales,AUSTRALIA,-33.864072,151.1898785,,,APPROXIMATE,
1114,West Balmain Sydney New South Wales AUSTRALIA,West Balmain,New South Wales,AUSTRALIA,-33.8550757,151.1687941,New South Wales,"107 Elliott St, Balmain NSW 2041, Australia",ROOFTOP,
1116,Barrow Passage Western Australia AUSTRALIA,Barrow Passage,Western Australia,AUSTRALIA,-20.7804342,115.4022706,Australia,"Barrow Island, WA 6712, Australia",APPROXIMATE,
1117,Burnett River Queensland AUSTRALIA,Burnett River,Queensland,AUSTRALIA,-25.3273915,151.813121,,,APPROXIMATE,
1119,Dampiers Creek Broome Western Australia AUSTRALIA,Dampier's Creek,Western Australia,AUSTRALIA,-17.9420122,122.250175,6725,"Dampier Creek, Western Australia 6725, Australia",APPROXIMATE,
1121,Torres Strait Queensland AUSTRALIA,Torres Strait,Queensland,AUSTRALIA,-10.2199025,141.9368545,,,APPROXIMATE,
1122,Chimney Point George’s Bay Tasmania AUSTRALIA,Chimney Point,Tasmania,AUSTRALIA,-41.31,148.29,,,APPROXIMATE,
1123,Wellington Point Brisbane Queensland AUSTRALIA,Wellington Point,Queensland,AUSTRALIA,-27.487,153.239,4160,"Wellington Point QLD 4160, Australia",APPROXIMATE,
1126,Derwent River empties into the sea at Hobart Tasmania AUSTRALIA,Derwent River (empties into the sea at Hobart),Tasmania,AUSTRALIA,-42.1333911,146.2230894,7140,"River Derwent, Tasmania 7140, Australia",APPROXIMATE,
1127,Bowen Queensland AUSTRALIA,Bowen,Queensland,AUSTRALIA,-20.0121024,148.246279,4805,"Bowen QLD 4805, Australia",APPROXIMATE,
1128,Port Phillip Victoria AUSTRALIA,Port Phillip,Victoria,AUSTRALIA,-37.8464983,144.9666905,,,APPROXIMATE,Port Phillip
1129,Iron Cove Bridge Sydney Estuary New South Wales AUSTRALIA,Iron Cove Bridge,New South Wales,AUSTRALIA,-33.8592696,151.1619465,2000,"Iron Cove Bridge, Sydney NSW 2000, Australia",GEOMETRIC_CENTER,
1130,Hawkesbury Bridge Sydney New South Wales AUSTRALIA,Hawkesbury Bridge,New South Wales,AUSTRALIA,-33.8742413,150.9211227,Australia,"Hawkesbury St, Fairfield West NSW 2165, Australia",GEOMETRIC_CENTER,
1132,Point Cook Port Phillip Bay Victoria AUSTRALIA,Point Cook,Victoria,AUSTRALIA,-37.9178086,144.7477259,3030,"Point Cook VIC 3030, Australia",APPROXIMATE,Point Cook
1134,Ryde Sydney Estuary New South Wales AUSTRALIA,Ryde,New South Wales,AUSTRALIA,-33.8157466,151.1030164,2112,"Ryde NSW 2112, Australia",APPROXIMATE,
1135,Black Point South Australia AUSTRALIA,Black Point,South Australia,AUSTRALIA,-34.6106775,137.8773175,5571,"Black Point SA 5571, Australia",APPROXIMATE,
1136,Off Bribie Heads Queensland AUSTRALIA,Off Bribie Heads,Queensland,AUSTRALIA,-26.9861003,153.1325243,,,APPROXIMATE,
1137,Rothesay Bay Queensland AUSTRALIA,Rothesay Bay,Queensland,AUSTRALIA,-27.6733333,153.3744444,Australia,"Browns Bay, Russell Island QLD 4184, Australia",APPROXIMATE,
1138,Dobroyd Head Watson Bay Sydney New South Wales AUSTRALIA,Dobroyd Head,New South Wales,AUSTRALIA,-33.8115783,151.2731683,Australia,"Dobroyd Head, Balgowlah Heights NSW 2093, Australia",APPROXIMATE,
1143,Port Phillip South Australia AUSTRALIA,Port Phillip,South Australia,AUSTRALIA,-37.8464983,144.9666905,,,APPROXIMATE,
1144,Port Pirie Spencer Gulf 230 km north of Adelaide South Australia AUSTRALIA,Port Pirie,South Australia,AUSTRALIA,-33.1708294,138.0088567,5540,"Port Pirie SA 5540, Australia",APPROXIMATE,
1146,Between Port Arthur Penal Colony & Forestier Peninsula Tasmania AUSTRALIA,Between Port Arthur Penal Colony & Forestier Peninsula,Tasmania,AUSTRALIA,-43.17746,147.8420491,7182,"Port Arthur TAS 7182, Australia",APPROXIMATE,
1148,Millers Point New South Wales AUSTRALIA,Millers Point,New South Wales,AUSTRALIA,-33.86085,151.20281,,,APPROXIMATE,
1150,Darling Harbor Sydney New South Wales AUSTRALIA,Darling Harbor,New South Wales,AUSTRALIA,-33.87488,151.2009,2000,"Sydney NSW 2000, Australia",GEOMETRIC_CENTER,
1151,Maryborough Queensland AUSTRALIA,Maryborough,Queensland,AUSTRALIA,-25.5232627,152.6970636,4650,"Maryborough QLD 4650, Australia",APPROXIMATE,
1153,Petrie Bight Brisbane River Queensland AUSTRALIA,Petrie Bight,Queensland,AUSTRALIA,-27.4662378,153.0336145,Australia,"Petrie Bight, Kangaroo Point QLD 4169, Australia",APPROXIMATE,
1155,Chowder Bay Sydney New South Wales AUSTRALIA,Chowder Bay,New South Wales,AUSTRALIA,-33.8334206,151.2599583,Australia,"Chowder Bay Rd, Mosman NSW 2088, Australia",GEOMETRIC_CENTER,
1156,Cooranbong New South Wales AUSTRALIA,Cooranbong,New South Wales,AUSTRALIA,-33.074,151.451,2265,"Cooranbong NSW 2265, Australia",APPROXIMATE,
1157,Clarence Heads New South Wales AUSTRALIA,Clarence Heads,New South Wales,AUSTRALIA,-33.4820991,150.2243765,2790,"Clarence NSW 2790, Australia",APPROXIMATE,
1158,Near Sydney New South Wales AUSTRALIA,Near Sydney,New South Wales,AUSTRALIA,-33.8688197,151.2092955,,,APPROXIMATE,
1159,Lane Cove River Sydney Harbor New South Wales AUSTRALIA,Lane Cove River,New South Wales,AUSTRALIA,-33.7827054,151.1400347,,,APPROXIMATE,
1160,Balmain Sydney Estuary New South Wales AUSTRALIA,Balmain,New South Wales,AUSTRALIA,-33.85895,151.17906,2041,"Balmain NSW 2041, Australia",APPROXIMATE,
1161,Peacock Point Balmain Sydney New South Wales AUSTRALIA,Peacock Point,New South Wales,AUSTRALIA,-33.8596803,151.1964189,Inner West Council,"Peacock Point Reserve, 25 Edward St, Balmain East NSW 2041, Australia",ROOFTOP,
1163,Port Jackson New South Wales AUSTRALIA,Port Jackson,New South Wales,AUSTRALIA,-33.8462182,151.2488616,,,APPROXIMATE,
1164,Smelting Works Bay near Hobart Tasmania AUSTRALIA,Smelting Works Bay near Hobart,Tasmania,AUSTRALIA,-42.8821377,147.3271949,,,APPROXIMATE,
1165,Portarlington Victoria AUSTRALIA,Portarlington,Victoria,AUSTRALIA,-38.116667,144.65,3223,"Portarlington VIC 3223, Australia",APPROXIMATE,Portarlington
1166,Off Melbourne Victoria AUSTRALIA,Off Melbourne,Victoria,AUSTRALIA,-37.8136276,144.9630576,,,APPROXIMATE,Off Melbourne
1167,Emerald Hill Victoria AUSTRALIA,Emerald Hill,Victoria,AUSTRALIA,-37.835,144.96,3205,"South Melbourne VIC 3205, Australia",APPROXIMATE,Emerald Hill
1168,Boarding School Bay Victoria AUSTRALIA,Boarding School Bay,Victoria,AUSTRALIA,-37.4713077,144.7851531,,,APPROXIMATE,Boarding School Bay
1170,Albert Park in Port Phillip Bay Victoria AUSTRALIA,Albert Park in Port Phillip Bay,Victoria,AUSTRALIA,-37.8438609,144.9514536,3206,"Albert Park VIC 3206, Australia",APPROXIMATE,Albert Park in Port Phillip Bay
1171,Between De Grey River and Port Walcott Western Australia AUSTRALIA,Between De Grey River and Port Walcott,Western Australia,AUSTRALIA,-20.342612,118.6718706,Australia,"De Grey River, Port Hedland WA 6721, Australia",APPROXIMATE,
1174,Mary River Queensland AUSTRALIA,Mary River,Queensland,AUSTRALIA,-26.1847555,152.6431741,,,APPROXIMATE,
1176,Sharks Bay Western Australia AUSTRALIA,Sharks Bay,Western Australia,AUSTRALIA,-25.7834193,113.2987712,,,APPROXIMATE,
1179,White Cliffs Queensland AUSTRALIA,White Cliffs,Queensland,AUSTRALIA,-31.0204002,143.0403618,,,APPROXIMATE,
1180,Bramble Reef Queensland AUSTRALIA,Bramble Reef,Queensland,AUSTRALIA,-18.4082815,146.705031,4805,"Bramble Reef, Queensland 4805, Australia",APPROXIMATE,
1182,Manning River New South Wales AUSTRALIA,Manning River,New South Wales,AUSTRALIA,-31.8518472,152.1006747,,,APPROXIMATE,
1184,Jervis Bay & Long Reef New South Wales AUSTRALIA,Jervis Bay & Long Reef,New South Wales,AUSTRALIA,-35.0480805,150.7446771,,,APPROXIMATE,
1187,Derwent River Tasmania AUSTRALIA,Derwent River,Tasmania,AUSTRALIA,-42.1333911,146.2230894,7140,"River Derwent, Tasmania 7140, Australia",APPROXIMATE,
1188,Cape Elizabeth South Australia AUSTRALIA,Cape Elizabeth,South Australia,AUSTRALIA,-34.1333333,137.45,,,APPROXIMATE,
1189,Belfast now Port Fairy South Australia AUSTRALIA,Belfast (now Port Fairy),South Australia,AUSTRALIA,-38.3860016,142.2356621,Australia,"Belfast Cl, Port Fairy VIC 3284, Australia",GEOMETRIC_CENTER,
1191,Off De Grey river Western Australia AUSTRALIA,Off De Grey river,Western Australia,AUSTRALIA,-21.0940079,119.7494,Australia,"De Grey River, Marble Bar WA 6760, Australia",APPROXIMATE,
1192,Semaphore South Australia AUSTRALIA,Semaphore,South Australia,AUSTRALIA,-34.838889,138.483889,5019,"Semaphore SA 5019, Australia",APPROXIMATE,
1193,Corio Bay Port Phillip South Australia AUSTRALIA,Corio Bay,South Australia,AUSTRALIA,-38.1166667,144.4333333,,,APPROXIMATE,
1194,Caloundra Heads Queensland AUSTRALIA,Caloundra Heads,Queensland,AUSTRALIA,-26.799,153.133,4551,"Caloundra QLD 4551, Australia",APPROXIMATE,
1196,Bellynahinch on the Manning River New South Wales AUSTRALIA,"""Bellynahinch"" on the Manning River",New South Wales,AUSTRALIA,-31.8518472,152.1006747,,,APPROXIMATE,
1198,Cleveland Queensland AUSTRALIA,Cleveland,Queensland,AUSTRALIA,-27.533333,153.266667,4163,"Cleveland QLD 4163, Australia",APPROXIMATE,
1199,The Domain Sydney New South Wales AUSTRALIA,The Domain,New South Wales,AUSTRALIA,-33.8715163,151.214894,Australia,"St Marys Rd, Sydney NSW 2000, Australia",GEOMETRIC_CENTER,
1200,Hobson Bay Victoria AUSTRALIA,Hobson Bay,Victoria,AUSTRALIA,-37.8360799,144.8401227,,,APPROXIMATE,Hobson Bay
1201,Point Henry Victoria AUSTRALIA,Point Henry,Victoria,AUSTRALIA,-38.1468463,144.4301958,Australia,"Point Henry Rd, Moolap VIC 3224, Australia",GEOMETRIC_CENTER,Point Henry 
1202,Melbourne Victoria AUSTRALIA,st Kilda Melbourne,Victoria,AUSTRALIA,-37.8136276,144.9630576,,,APPROXIMATE,st Kilda Melbourne
1203,Port Wakefield South Australia AUSTRALIA,Port Wakefield,South Australia,AUSTRALIA,-34.183333,138.15,,,APPROXIMATE,
1207,Clarks Island Sydney Harbor New South Wales AUSTRALIA,Clark's Island,New South Wales,AUSTRALIA,-33.8626215,151.241028,,,APPROXIMATE,
1208,Coalcliff New South Wales AUSTRALIA,Coalcliff,New South Wales,AUSTRALIA,-34.2457264,150.9729194,2508,"Coalcliff NSW 2508, Australia",APPROXIMATE,
